review_id,order_id,review_score,review_comment_message,sentiment,category
650f27998c7eb14a72302066cf6f8185,20ece825fd1a3714c240d58a96df35ea,1,Já faz um bom tempo que compro na americana e nunca aconteceu de atrasar nada mas esse produto foi demais até agora não recebi meu produto.,Positive,Product
6e17909168b5df32eb790e1539b8f18d,7ed696782f4472458c5f1fc95bf5d6ed,2,otimo produto,Positive,Product
f56e634b101a0c0d54e5de0df94e9bc7,e04f952af9764d87d5a0ac5e7cf48cca,2,Gostei veio como esperando nota 100 recomendo muito bom legal ,Positive,Product
4417114efd51bb3e0732dc33f35742b6,fa0705d5bfc72c07badff6fcffd697f6,2,o produto é bom especificado no sait otimo só nao recomendo porque no sait falava que entregaria em 15 dias levou 30 dias para chegar afff a boneca é bonita amei otimo tecido nota geral 10 do produto.,Positive,Product
e478ea33c62393caf54942f470ebdc46,afb770251c33fc53665114a61b41a835,2,otima qualidade,Positive,Product
93a47bc31400c0c932fa8723b40bef1c,6eec967cffa8ad455dbdf0d5b797f912,1,Sobre a loja nada a reclamar o produto achei diferente do que eu tenho,Positive,Product
a7205ba9f4515ded74acbc6e45a7666b,c70fef01838263b8faae59464fd721a3,1,Bom produto: superou as minhas espectativas,Positive,Product
c8f87e249f8573942b8b8c7fae93aa52,0914478fdcadbaa5c8c8b3442b4f28d2,2,"Comprei outros produtos e sempre vieram, só estou tendo problema com este, mais no geral é um site muito bom de se comprar.",Positive,Product
36e96da4624146dacfdf755c9e5c2178,d908de4c1a0a5ef56f75e404abb7ee10,1,A tempos sou cliente desta loja sempre satisfeita cm minhas compras. ,Positive,Product
127fbfd58116551687cec80bcabbbbab,4c5db134eb6b1acaccc406e82f34b09f,1,"Produto fragil, estrutura toda de plastico ressecado, desconfortavel.

Não recomendo o produto.

Mas vale ressaltar o ótimo atendimento da lannister e rapidez na entrega.",Positive,CustomerService
9c528105dfc73bee0dec5dda37d5a1d8,4d2cdf20fe9f9e0f398d9323ae332b08,2,"Não gostei do produto, mas a logística foi boa.",Positive,Delivery
9862967da12b5624de09062c1de0bce4,296e1020c48c85d07b3fb22436e3e65b,2,"Legal 
",Positive,Other
10d6ab8d2bca738ac74fcf471688d30d,24b53730781f4921d543c4683b26c072,2,Bom produto,Positive,Product
f45a6fc6537406572a422d87a295b6f6,997c9f908691b9dc69c3b7b3a4433c65,2,demorou demais a entrega. produto nao muito reforçado mas bonito,Positive,Product
32a4d7435c2a60b73f6c0d7cc358ae90,ad4f45ebcf8664ef5e1bb5073359f9f1,1,Eu comprei o pendente na cor AMARELO e ele veio inox.,Positive,Product
3fca95425de85f09a53a4ddf53382986,8e5a8b1f6cf7513edaf3bf7c5573ebf4,2,"Produto ótimo, a entrega deixou a desejar",Positive,Product
db5ba450f7c5236936f57c0e7e20fddf,fb34958eef73f87fb9d50297c5cf14d9,2,Estou aguardando,Positive,Other
94962129a8a433990afee6b59d598fe1,1d93ea147657027165c888212671758c,2,Gostei do jogo de toalhas de banho que encomendei só que veio dois jogos dá mesma cor e eu tinha pedido um jogo de cor vinho e outro azul.,Positive,Product
a7fcf7816630b10594b27ad1e0dafa2a,7a66067b9e10d4702dd4acd8c3def707,1,"Comprei um jogo de mantimentos no.prazo.perfeito mas as vasilhas estão todas manchadas por dentro e não tem como.fica e lavando.pois o desenho de fora e adesivo de papel que não é descrito na pagina
",Positive,Product
f85ccbe437d8ef17166d6d31d632620b,2d13948675eb090c15d5f89f0a98145e,1,"Nota 10
",Positive,Product
91d24a35c658846ccd299eac0a3e71d8,727c209cf1bf38111a8f69422ad7fab7,1,amei a forma de entega foi muito rápido e prático to satisfeita agradeço este site e ao vendedor pela agilidade de atendimento e entrega do meu produto..,Positive,Product
6c9bc25ad9a4a6fff78bfd6811f22229,4093b84461e9ee4cfa6b1f720d1003ac,1,Recebi o produto muito antes do prazo.Isso é excelente. Muito satisfeito.,Positive,Delivery
65e6a1e52fdfab9a0cfd32db5dc0f581,ebeff2700216eccd71f9e7de886652b3,1,produto de média qualidade ,Positive,Product
ac49adb69fb972c9db128925dd9ec847,daf73a7e8196228eedcdef72c89aaa34,2,funcionou perfeitamente,Positive,Product
574578f8fd0d240b84b8965a5f425edb,53022bc7203c0c8ce655a82521c8867c,1,"Qualidade do produto deixa muuuuito a desejar. O baratheon foi perfeito, mas o produto é muito ruim, não recomendo sua compra a ninguém.",Positive,Product
1219254b06710d87180a40afcb37da20,655b20c809450d9f4e2d3b62d5b7f416,2,recomendo demais,Positive,Seller
57e5c59617127cf4b024aaae61829894,6ed7913722200b05e7d5df38f1ee777e,1,Profissionalismo,Positive,Product
c15a6a3d4d8ffcae58c06f7350f850f7,5ef22ec79d2414ffa56518f9f631acae,1,Loja razuavel,Positive,Product
323c6e393bde5254a99457ab716de7c7,d889a8ab0342b0b548b78963f15aa195,1,Ooo,Positive,Other
183ce3ae9e0fdeb312f08d7d31fe5fe5,d0e36957b6d2a04cc21ba07f7bbad90a,2,Pelo o preço sabia que não era de muita qualidade mas resolvi assumir o risco... Produto razoável,Positive,Product
ecbaad7396b8dc532b177f40176dc368,d199e49e9cd642beda8a36b85fd6d51d,2,muito fina,Positive,Product
5ca0921666261129f96f6344a7bc215e,017b84f6bee0e4287eb8a8c9f5df549e,1,muito bjom,Positive,Product
91751ee707acf7159da1d18b47ff3f96,42aba87a5d74e497fc853cde910d4e32,1,comprei Ac021 Multilaser recebi super macio gota,Positive,Product
a7ca43954a4abd9a400d2c57a26e48cf,2526d08a2985e1b276a405915c2d8be9,2,BOM,Positive,Product
8e93dd240ee9c0d8ba83436980caa09e,543191db0a8f28cd664d601260fb1dee,2,"Colocaram nos status como entregue meu produto, quando na verdade recebi apenas um cadeado e uma carta de justificação de atraso na entrega. Mas, mesmo assim recomendo esta loja. ",Positive,Seller
43f7e556068e3dff6715a2d6d47e4aa8,ecfac5c29a3281d0ccd4cd7b53ae7ece,2,deu tudo certo gostei,Positive,Product
db2e64f27aa3a861b507d184f004b192,ddbb7810ee091e41be585fc08828020f,1,Muito bonito porém Vinhedo quebrada ,Positive,Product
074aabfc2c2fbe887037de74a0b089d4,648b4f683ccf074ebe65a73c8096dd18,2,Veio certinho muito antes do prazo e fiquei super feliz ... so a cor do objeto veio errado tinha perdido roso total rosa e veio na cor rosa com verde meio estranho mas o produto e muito bom ,Positive,Product
9d7185b55936372e184188f514c24780,339fa9425f5d4dbf7cff350b0b7a4847,2,"Quanto ao comedouro a empresa está de parabéns; muito bom e satisfatório. Quanto ao Benedouro; em poucas palavras, para mim nao delongar muito: ""UM LIXO"" de equipamento. ",Positive,Product
5db0686f3ae22fba22057b4ede2ee6f7,f45a9d097cad72a13df7a423d893dab6,2,"Produto entregueantes do prazo. Um relógio muito bonito porém não gostei muito da qualidade do produto, mas mesmo assim gostei.",Positive,Product
92063a7f4ba581956cd1aafe0e9ea5d7,5f3cc66c9f5ac196a1f367c0fa52695f,1,fico aguardando,Positive,Product
76c0dd108c0e8f75fd7c1649f51307a3,d8e2d2a26010eb732a91d8b6952e2c9e,2,Boa tarde! Achei que demorou bastante a chegar em minha residência. Mas apesar da demora estou satisfeita com meu varal.,Positive,Product
68943d08a20deb9b08c7de80a0927214,b27b73e4dc66dd3733d11cd49b3474be,1,"Produto veio correto, só achei muito pequeno. Não gostei por isso. Mas produto foi entregue no prazo tudo certinho. ",Positive,Product
d69fcd69f7fb8e5378c8aebaadbadd2f,c19151387b76297886c53149367cac4d,2,"Comprei duas luminárias, veio cada uma numa caixa escrito ""frágil"". Uma a caixa amassou mas a luminária tava certinho, então tudo ótimo. Mas a outra a luminária estava quebrada!!!!",Positive,Product
03c94c298d46744dbf3a673740d850dd,80cf8a8487e5b2664cc0bacc1a57063f,1,"Demora para enviar o produto, levou mais de 20 dias e quando foi enviado mensagem perguntando sobre o motivo na demora para despachar fui sumariamente ignorado. O produto, apesar disso, veio certinho.",Positive,CustomerService
b32788e7bb1d982656858323b4aa324d,4fc714d903314beff16d93bd2e75f612,1,mais de 30 dias para entregar um produto pequeno !! É demais !,Positive,Delivery
14876c10d791683465f83751ff33064d,296752c5e35a99dd06b9100ab400c8eb,2,Produto bom,Positive,Product
0ba0eb2b255cfe3925088677a49add35,cf5439c6b13deafe107ecca7dcc58b80,1,"paguei 80 rreais de frete, quero esse produro na minha porta",Positive,Product
c0881b2797529c9af9325018e7fbb694,fd7eb2117233aa5ac29e94a28e082077,1,o produto era exatamente o que eu precisasa,Positive,Product
9740c39fe70be3fdd5b610c34358a278,be73d4698f2f4939662dd7788cf3dad3,2,Até as que dão no lava car e postos de gasolina são melhores.,Positive,Product
1a393495bf6472d5ee440d0d12099f98,dc8211dc85eb0da6c9f3155218cb4113,1,Gostei do produto.,Positive,Product
